score,angry,happy,neutral,sad,surprise,Learning_Path
100,7.978551662,0.769967846,11.67222374,9.923374396,69.65588235,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,23.99342052,39.69989153,11.59132512,10.98799908,13.72736375,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,17.62136856,28.36249535,14.9419597,15.61942652,23.45474987,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,3.258818242,9.754259299,7.969489198,41.4377492,37.57968406,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,13.43583931,4.83008249,42.40680008,5.829764168,33.49751395,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,5.337042619,48.14720352,12.10025902,14.75078451,19.66471034,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,42.82697803,20.97175154,12.43428149,10.29636343,13.47062551,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,41.80586291,12.91786508,29.13951729,10.5821738,5.554580926,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,45.52139112,19.20039398,5.487385391,14.72115991,15.06966959,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,35.1562484,39.91518429,3.140375186,12.98509088,8.803101235,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,18.95330377,14.78813326,4.401221596,47.49232604,14.36501533,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,58.1491262,9.42614672,11.67949739,11.50350736,9.241722339,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,19.72694901,18.85270241,9.937196589,5.891522266,45.59162973,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,9.699753814,6.842965922,7.912503518,10.26017145,65.2846053,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,3.939175861,15.85797509,2.797858305,1.941384756,75.46360599,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,22.96485622,6.349327665,39.55070498,13.52198016,17.61313097,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,3.527275861,58.26292667,6.195099754,28.01984024,3.994857481,"['medium', 'hard', 'hard', 'hard', 'hard']"
40,2.729072639,24.31918243,31.44713714,29.06537889,12.4392289,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,28.93223939,39.90611234,18.33677224,7.862345869,4.962530162,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,7.208042836,5.592652417,14.00578027,1.295551784,71.89797269,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,6.711003678,17.71750813,9.363581819,10.52693227,55.6809741,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,5.291869833,8.091775152,4.609392661,25.69712589,56.30983647,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,4.332030553,73.50085625,2.663375363,4.048288317,15.45544952,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,30.37840655,1.060920675,40.91786279,8.942441961,18.70036802,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,43.80375469,37.66798191,2.650547455,6.666235653,9.211480288,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,13.88102695,19.07035867,16.33714294,6.397513287,44.31395815,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,0.243168729,46.74144278,18.43956162,2.229199401,32.34662746,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,8.904292285,16.68824516,21.39423735,12.67405084,40.33917436,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,2.886790478,4.910068835,25.79547172,6.738099251,59.66956972,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,2.299765274,4.659637653,87.85393812,3.666576745,1.520082204,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,19.00434855,31.96825321,24.55210661,5.225711168,19.24958047,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,18.49808439,48.14974014,12.18019519,5.396834852,15.77514544,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,4.569346713,44.37906659,24.73646439,19.55874362,6.756378689,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,4.532406932,42.28750493,19.82075846,24.92062204,8.43870764,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,48.81607196,10.64674714,21.8372861,1.552540216,17.14735459,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,33.18119514,4.41275913,6.823163978,47.95691903,7.625962719,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,2.747751276,24.98057058,0.017966261,9.297911273,62.95580061,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,1.037131672,3.723649954,11.05379569,36.57720881,47.60821387,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,38.01572476,24.0179219,2.154505545,2.156517315,33.65533049,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,2.274049371,40.89432336,12.00884576,9.262295928,35.56048559,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,17.61835152,32.16545037,15.46525771,13.37595604,21.37498436,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,7.880611616,17.50202885,23.47783941,22.18197294,28.95754719,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,5.635889872,46.33338472,12.37753037,19.90042006,15.75277498,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,2.092136821,30.59251521,51.85038016,14.96751866,0.497449138,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,23.91701518,8.455806886,4.834913902,39.35394635,23.43831769,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,63.91644222,28.20454552,3.613870891,2.286438677,1.978702692,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,54.11188931,4.406679401,0.317924598,34.75665321,6.406853483,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,4.119538709,11.01721732,21.3815772,6.222426911,57.25923987,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,37.09683841,14.43168916,36.33609574,9.039670948,3.095705743,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,42.50191928,24.22024471,26.36993489,1.650479574,5.257421547,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,3.248865124,9.191388377,39.81617666,34.09006789,13.65350195,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,8.705523946,35.97401007,16.95070956,6.139017659,32.23073876,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,30.47539671,15.37032544,5.281311453,35.07438013,13.79858627,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,42.47138011,43.11659275,3.282543204,7.942327785,3.187156151,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,15.15483975,13.92293043,34.91730111,34.38317349,1.62175523,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,7.46862543,2.043523431,3.626762812,85.05344207,1.807646253,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,4.662803482,58.33139784,29.15914069,5.440733524,2.405924459,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,8.808990119,1.222684005,13.89867631,75.37909121,0.690558354,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,2.013774687,26.3497986,22.40317362,45.30133567,3.93191742,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,4.462494117,9.080418475,39.91454646,21.14824797,25.39429298,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,13.07960439,12.14516644,6.292400707,19.41384258,49.06898588,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,5.007121329,15.9730222,66.49565235,0.669773404,11.85443072,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,31.60194093,10.38340731,20.59467128,29.57263169,7.847348789,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,22.99459876,1.229221421,13.59057192,26.4830809,35.702527,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,0.084287433,31.74432922,33.39579637,1.089793663,33.68579332,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,10.63427063,48.93465988,2.682682432,29.55197931,8.196407746,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,23.20967113,36.2612283,18.84840469,19.96593773,1.714758153,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,19.90815601,16.62674321,3.464598823,54.95405295,5.046449004,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,27.01489665,14.51971656,9.162062531,41.65565583,7.647668434,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,25.39996772,23.29034546,29.18491593,17.92144247,4.203328411,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,21.36891522,16.88794639,20.43922939,24.06630802,17.23760099,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,13.57077184,7.479000412,8.895151699,41.65962461,28.39545144,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,49.75771135,9.926571456,17.72803572,17.97712109,4.610560382,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,54.73030726,14.78140977,10.6371122,14.46082515,5.390345632,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,18.98197202,38.22120388,21.77115038,14.26856776,6.757105967,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,0.798122498,45.97146659,5.653430938,17.70806225,29.86891773,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,33.22629453,9.92097859,42.99285542,3.79614664,10.06372482,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,8.771069745,12.83122714,6.609522524,38.52722794,33.26095265,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,7.273527125,17.31839187,3.240408246,62.26616799,9.901504767,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,7.264049428,33.56220249,46.11487281,3.530354872,9.528520403,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,4.402186037,6.865845984,17.29850922,52.12082309,19.31263567,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,26.71411932,9.892858868,5.019866101,36.08861895,22.28453676,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,19.21251391,54.73357852,7.484342557,6.202785838,12.36677918,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,10.50811238,37.49116058,12.53614155,33.19295184,6.271633639,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,17.25479686,22.84807175,40.41842562,18.89456669,0.584139076,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,1.766526077,34.9969179,27.55243636,30.94464052,4.739479145,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,49.57132807,15.28574641,10.50665353,14.37464042,10.26163158,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,48.56494572,11.7611047,6.263844806,16.58894699,16.82115778,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,15.27115008,0.490887317,56.81936456,23.01758623,4.401011817,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,21.50349964,31.21063994,25.98694023,17.64712372,3.651796464,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,14.07467099,45.9926717,1.300334169,33.87223624,4.760086896,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,6.45233938,31.2214526,6.49450044,26.65568153,29.17602604,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,0.80114876,8.869572327,9.226710956,67.69372113,13.40884683,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,24.39856988,15.27482517,20.67504777,9.630550341,30.02100684,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,0.586425294,45.33170552,23.54584822,18.10133119,12.43468977,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,14.40371408,40.96877588,7.989220222,23.30127138,13.33701844,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,19.2148754,21.4339938,46.1039,5.443796695,7.803434108,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,6.087049545,52.30693822,23.71779069,4.543696752,13.34452479,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,27.82828332,24.89547627,11.91775467,19.92492207,15.43356366,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,6.893136198,0.356732412,59.84722942,14.63058929,18.27231268,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,3.254941263,46.16744443,10.91996138,9.635653223,30.02199971,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,4.410176806,31.7764914,29.52737836,16.37701519,17.90893823,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,27.18825324,52.46644684,6.452666703,6.570030653,7.322602568,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,6.174823921,27.31415832,24.74641632,4.922861577,36.84173986,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,69.09208969,2.056333196,14.54425027,4.605235442,9.702091401,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,19.03897101,23.78551104,17.49001753,36.90344926,2.782051153,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,6.312585083,37.33471491,23.27895171,2.588654133,30.48509417,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,17.79240183,38.72233868,10.54635343,31.28253785,1.656368212,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,31.84151815,20.36199265,11.23757575,32.76170584,3.797207607,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,5.598772488,12.16175214,7.343625954,17.70169464,57.19415478,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,20.30395705,40.92871031,30.63713397,4.73357928,3.396619385,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,24.66980746,7.084501302,8.573556153,52.44739863,7.224736461,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,2.8034287,10.09370427,17.22637385,65.30192149,4.574571689,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,9.220697151,1.445438796,17.49345415,40.6540325,31.1863774,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,33.63214738,10.15404953,25.91536989,16.1036909,14.19474229,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,55.58516068,29.93000741,2.798563293,6.003484296,5.682784323,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,3.338332874,1.645549477,11.0861054,57.39897782,26.53103443,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,6.51612332,27.34750379,6.947283652,57.07018555,2.118903696,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,24.20943151,7.225792049,27.82385741,0.52399262,40.21692641,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,18.5378182,24.57356652,9.382746144,7.620291949,39.88557718,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,41.41257176,43.31482027,2.314800931,0.554437234,12.4033698,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,0.214233175,9.417292747,12.48401061,72.43864878,5.445814689,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,28.82104051,17.32562479,25.36469925,23.57834476,4.910290688,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,7.796311903,11.15485661,35.90905618,13.31528985,31.82448546,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,0.601916727,6.048382424,64.54840292,26.96845337,1.832844554,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,10.62250376,17.39260358,1.724790359,7.510291146,62.74981116,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,39.08969087,14.05218575,2.125432485,24.62807835,20.10461254,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,16.83470907,30.31105951,41.80191191,10.57769449,0.474625014,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,8.772311421,50.53464739,10.63113437,5.907783377,24.15412343,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,11.35904932,24.84339088,25.55480586,33.19104356,5.051710387,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,6.185998691,26.45804577,6.903526446,35.18967519,25.26275389,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,7.608986993,43.6038647,21.18830681,18.59123457,9.007606926,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,27.03191702,31.2665581,12.97898362,17.86682863,10.85571264,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,25.39142268,20.07308257,5.014233303,13.12777016,36.39349129,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,9.714370794,17.04853157,6.567631264,35.43690012,31.23256626,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,8.207750388,27.56556384,2.467911627,52.32824567,9.430528469,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,18.8491839,20.42843269,2.509505797,1.824491026,56.38838659,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,3.206770282,2.611632155,12.95754117,45.88278072,35.34127568,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,7.743713715,1.037412346,4.145145893,1.455447412,85.61828063,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,41.34880149,42.54434995,5.245810539,3.927641201,6.93339682,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,50.62293737,4.804616241,31.97154034,10.38175295,2.219153087,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,50.46181382,13.33838473,7.485154376,4.118994427,24.59565265,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,25.3252123,7.407184137,19.66764411,1.936645163,45.66331429,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,31.30080017,4.929733494,24.45745352,21.23601378,18.07599904,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,32.25056784,2.58902673,28.67132848,22.1932539,14.29582305,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,22.64761588,49.71486548,5.498483293,21.37686468,0.762170659,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,24.47720301,1.59201108,32.49660355,35.87166612,5.562516245,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,40.79419755,31.87016692,23.2639864,3.754170232,0.317478894,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,43.84751214,1.464027725,46.53821767,4.558782478,3.59145999,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,5.793345294,7.345965644,34.22756206,45.80102732,6.832099682,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,6.289167771,2.546439537,60.32286117,17.94441015,12.89712137,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,24.36155313,2.069476517,9.080949807,44.30592584,20.18209471,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,7.437356095,25.76553058,21.61195648,22.31225305,22.8729038,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,1.2694897,13.20462548,5.547396777,55.55697016,24.42151788,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,16.90096042,30.22319851,39.25398626,6.582322772,7.039532035,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,44.48385579,17.9876537,1.002346731,1.441766676,35.0843771,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,14.08822671,18.44988135,33.03881781,22.65962774,11.76344639,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,15.76681371,65.96419728,1.591660821,13.5675363,3.109791895,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,13.17238963,11.58494252,36.57144078,19.49341364,19.17781343,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,19.23021908,7.206578119,41.46203639,25.51926974,6.581896662,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,17.92468152,43.18986764,18.34476593,13.37627535,7.164409555,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,29.33633509,6.923350704,14.89448187,42.71935913,6.1264732,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,8.094160636,0.818968156,62.93224865,13.87956047,14.27506209,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,40.91190693,26.21373084,2.594126153,7.647017577,22.6332185,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,30.53112692,13.56933075,14.98310651,18.65876489,22.25767093,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,23.18646796,18.35284676,33.04171097,7.791633276,17.62734104,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,67.98054628,24.57894695,3.284345164,2.096320014,2.059841591,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,32.01462543,29.48796421,23.22340384,9.28821358,5.985792951,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,14.23850642,2.455910202,17.93304694,42.13248123,23.24005521,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,4.496065328,11.32156829,20.69489835,31.27797768,32.20949036,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,28.68289811,18.0785222,37.87982044,4.664941857,10.6938174,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,32.48390296,2.152650303,8.977362033,2.402352102,53.98373261,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,8.389099269,35.75249496,3.725183231,35.02085511,17.11236742,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,8.47005736,14.29265598,19.85810259,16.18365056,41.19553351,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,0.405062752,78.4981559,5.055304418,8.590004008,7.451472926,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,23.79302739,2.028375167,30.67408925,34.88781261,8.616695579,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,11.00071814,7.750311936,3.539179598,19.88750618,57.82228415,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,32.4460325,15.18411162,37.39377676,12.90247375,2.073605364,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,7.455977451,23.69048311,41.97416801,10.73313703,16.1462344,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,13.6198889,20.92442405,46.31535924,2.408851928,16.73147589,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,11.54135052,22.89132657,8.127892235,20.36828848,37.07114219,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,38.78784752,2.445314059,10.83996792,44.54436242,3.382508078,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,17.55464698,3.279141879,11.85743508,47.04226208,20.26651399,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,1.517030763,22.63980579,13.11014339,28.19797763,34.53504242,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,46.81425661,23.42528214,24.22573409,4.817583893,0.717143268,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,36.90652657,7.381882919,28.2898722,8.047090731,19.37462758,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,23.74760467,23.58387275,23.99306543,17.20359856,11.47185858,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,5.975813608,41.35772072,18.20247388,30.98733521,3.476656581,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,4.806315039,69.70708855,23.54587668,1.792585315,0.148134421,"['medium', 'hard', 'hard', 'hard', 'hard']"
40,4.869444857,62.25325011,11.20995364,18.98431231,2.68303908,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,14.71314769,20.97267744,20.35007047,15.93036688,28.03373752,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,23.16514045,19.99311176,49.51621741,1.684436483,5.641093903,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,9.557398923,31.06886453,1.519770008,18.13339973,39.72056681,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,11.22870964,34.34091983,3.677886181,31.9711937,18.78129066,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,26.9386974,7.939739167,9.566977567,41.78873404,13.76585183,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,6.726139216,18.46089916,23.16177821,6.743489012,44.9076944,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,15.59864234,21.79392117,0.093610374,19.49266809,43.02115802,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,53.24836478,12.88782705,20.77658431,8.095625637,4.991598224,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,30.24979602,6.852688496,0.801886103,27.90421573,34.19141366,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,23.96969551,9.347347387,17.98854432,42.64012714,6.054285645,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,33.28102791,39.38452079,11.52393997,10.17045174,5.640059586,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,53.77119669,7.190061449,4.66515742,24.3888299,9.98475455,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,13.14755137,4.25580897,49.21009862,21.35235554,12.03418551,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,29.94254452,6.680720424,36.18504469,19.29462996,7.897060402,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,0.528615824,18.42947572,29.00218997,19.08590526,32.95381323,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,13.31786465,4.061228499,27.87966574,10.93200848,43.80923262,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,17.05357203,0.627765782,68.4425787,8.585482173,5.290601314,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,1.462085594,56.23154215,6.094763201,28.349346,7.862263057,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,7.222965583,0.758752884,11.63321542,55.71580769,24.66925842,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,5.111011526,19.97329574,12.33345397,20.14497422,42.43726454,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,30.58212543,9.425670554,38.91631963,15.52390074,5.551983642,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,16.08464503,38.60756237,27.51823938,10.38588553,7.403667679,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,26.38315776,13.32772855,5.574583444,38.65653219,16.05799805,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,20.4321728,7.227706573,29.72297382,36.57313266,6.044014147,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,41.39726856,9.426772352,23.18904256,9.017853717,16.96906281,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,3.218665656,4.34566587,54.37489041,29.69787391,8.362904148,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,30.69420239,3.509460267,19.24129135,27.89937252,18.65567348,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,27.63288605,14.71006512,7.794929362,22.69359586,27.16852361,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,13.96492543,12.55335811,29.71213802,10.47768569,33.29189274,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,8.270223876,50.55621066,17.21190382,2.768247321,21.19341433,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,34.05783542,1.309689661,18.19593751,42.59363939,3.842898023,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,15.00912618,3.287480204,11.12315308,42.78559163,27.7946489,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,3.227489017,49.48887115,8.395853954,0.163854089,38.72393179,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,1.012147943,42.97692147,9.437676588,16.95253793,29.62071607,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,52.76233264,10.41538466,25.47303636,7.175747996,4.17349834,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,39.43917164,4.336874905,14.51676219,33.49622596,8.2109653,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,9.001402525,10.76983221,20.45156339,8.827602074,50.9495998,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,45.71824651,21.30789246,7.103531563,15.99834934,9.871980129,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,16.33509431,12.47817457,60.53622308,9.753418367,0.897089667,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,18.66045324,4.233510102,37.89382443,22.32276111,16.88945112,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,5.604820924,6.553111654,32.4024987,48.37883195,7.060736778,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,10.37180924,49.87774407,1.946361692,31.69209668,6.111988311,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,3.736759622,3.225448456,40.81306689,7.061746389,45.16297864,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,17.013181,4.691808541,58.04597358,10.8793589,9.369677984,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,5.218668852,18.88465654,50.04698152,12.90648345,12.94320964,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,46.16550334,15.23683408,6.085766157,19.04793241,13.46396401,"['easy', 'medium', 'medium', 'medium', 'hard']"
